Academic Period,Course Section,AMH CF LRV Course Definition,Course Title,Registration Status,Anonymized ID
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117003612
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118466503
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117059437
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117088863
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,78873930
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117926297
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117917881
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117966379
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118677693
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117291939
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117919758
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118070885
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118074820
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117953362
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117936227
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118204029
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,115924956
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,78881862
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,116653101
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118556113
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118747141
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118296606
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117920484
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118302116
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118117930
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118748110
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117312889
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118217955
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,81261504
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117923693
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118612301
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117079902
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117500223
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117509003
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117914248
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,117915277
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118134338
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118662193
Fall 2024,PSYC 100-03 - Intro to Psychology,PSYC 100 - Intro to Psychology,Introduction to Psychology,Registered,118744477
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117276681
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117016750
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117016932
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117063857
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,118241144
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,78598075
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,118717230
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,303040833
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,118256645
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117402015
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117402560
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,116200811
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117047751
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117090376
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,116581958
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117015600
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117093101
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,79455187
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,116467765
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117309195
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117094251
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117440342
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117666487
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,115928528
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117357997
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117479879
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117744836
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,302949225
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,116261479
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,117299871
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,115990468
Fall 2024,PSYC 122-01 - Statistics for Behav Sci,PSYC 122 - Statistics for Behav Sci,Statistics for Behavioral Sciences,Registered,116772199
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,117063857
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,116790302
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,116551139
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,116853877
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,117838806
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,117047751
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,117417818
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,79005803
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,115956259
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,114684880
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,115927680
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,117630824
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,115979085
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,79455187
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,116444878
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,115959831
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,100570080
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,117073605
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,115934522
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,116755488
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,116374946
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,115918235
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,115990468
Fall 2024,PSYC 208-01 - Creativity,PSYC 208 - Creativity,Creativity,Registered,115970367
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117016750
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,115159452
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,115949599
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117122406
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117564404
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117053382
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,116790302
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117064401
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117056106
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117053503
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,114750090
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,115875791
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,115383781
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,78630529
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,116853877
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117014450
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117015237
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,115897528
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117088923
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,115898739
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117417818
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,114673981
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117067247
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117106300
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,115956986
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,116444878
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,116628095
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117048477
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,114824503
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117048659
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117077964
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,115964736
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117014813
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117105029
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117141660
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117052352
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117781164
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,115593700
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,117081355
Fall 2024,PSYC 220-01 - Social Psychology,PSYC 220 - Social Psychology,Social Psychology,Registered,116995922
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117276681
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,115948933
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117016750
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,78558356
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,78597773
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,114803674
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117064523
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117064825
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,114796227
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,114840306
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117402560
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,114818388
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117089105
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,114841214
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,113646791
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,79005803
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117630824
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117094251
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,114780424
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117440342
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117095341
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117357997
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,114693236
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,115981871
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,113720901
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,116998828
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,118748110
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,79517551
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,114777518
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,114829770
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117127855
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117764271
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,115459587
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,116755488
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,116374946
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,80736193
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117061616
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,115946269
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,115510992
Fall 2024,PSYC 221-01 - Personality,PSYC 221 - Personality,Personality Psychology,Registered,117525532
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,118148749
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,115351691
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,110231724
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,116541694
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,117932897
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,114816692
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,78630529
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,117087954
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,117838806
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,115188515
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,78579548
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,117597887
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,115076684
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,115956986
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,117840682
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,118735576
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,114756447
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,114825048
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,114844544
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,303046646
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,117071001
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,118748110
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,118580998
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,80207249
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,117724431
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,115882270
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,303045193
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,115964917
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,303047675
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,115589643
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,116360475
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,113618758
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,80192415
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,115967945
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,117344858
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,115593700
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,114863072
Fall 2024,PSYC 228-01 - Clinical Psychology,PSYC 228 - Clinical Psychology,Clinical Psychology,Registered,115923805
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114745307
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,117016932
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114816329
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114712308
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114129295
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,115897528
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,115194873
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114673800
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114684880
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114753541
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114778002
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,115045865
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,100570080
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,115960982
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,115584375
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114790778
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114751180
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114736951
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,115866164
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,114973511
Fall 2024,PSYC 323-01 - Risk & Resilience,PSYC 323 - Risk & Resilience,Risk and Resilience,Registered,116783582
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,112810326
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,115351691
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114816147
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114776549
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114685546
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114746336
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114840306
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,115188515
